"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Vane shear strength (kN/m^2)","Max torque angle (deg)","Penetration direction","Vane rotation rate (deg/s)","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments","Prefix","Principal","Suffix","Full Lithology","Simplified Lithology","Lithology Type","Degree of Consolidation","Lithology Subtype","Expanded Core Type","Latitude (DD)","Longitude (DD)","Water Depth (mbsl)" 
366,"U1491","B",2,"H","6","W",34,11.23,11.23,24.241,7,"X","1","2016-12-16 18:13:26","AVS","SHLF8446091",103416701,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7852933333333,147.141513333333,"4492.48"
366,"U1491","B",3,"H","1","W",0,13.2,13.2,31.933,39,"X","1","2016-12-17 06:40:06","AVS","SHLF8447521",103427441,"","matrix-supported, monomictic","medium to coarse sand","with lithic clasts","matrix-supported, monomictic medium to coarse sand with lithic clasts","sand","sedimentary","unconsolidated","clastic","APC",15.7852933333333,147.141513333333,"4492.48"
366,"U1491","B",3,"H","2","W",0,13.96,13.946,92.77,16,"X","1","2016-12-17 06:40:31","AVS","SHLF8447551",103427451,"","matrix-supported, monomictic","pebbly mud","with lithic clasts","matrix-supported, monomictic pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7852933333333,147.141513333333,"4492.48"
366,"U1491","B",3,"H","3","W",0,15.48,15.437,155.005,46,"X","1","2016-12-17 06:40:36","AVS","SHLF8447581",103427461,"","matrix-supported, monomictic","medium to coarse sand","with lithic clasts","matrix-supported, monomictic medium to coarse sand with lithic clasts","sand","sedimentary","unconsolidated","clastic","APC",15.7852933333333,147.141513333333,"4492.48"
366,"U1491","C",2,"H","2","W",0,1.6,1.6,24.241,16,"X","1","2016-12-17 06:40:51","AVS","SHLF8450021",103427471,"","","clayey mud","","clayey mud","mud","sedimentary","unconsolidated","clastic","APC",15.7865666666667,147.140198333333,"4518.88"
366,"U1491","C",2,"H","4","W",0,4.6,4.6,48.017,9,"X","1","2016-12-17 06:41:06","AVS","SHLF8450081",103427481,"","","clayey mud","with lithic clasts","clayey mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7865666666667,147.140198333333,"4518.88"
366,"U1491","C",2,"H","5","W",0,6.1,6.1,41.257,33,"X","1","2016-12-17 06:51:12","AVS","SHLF8450111",103427601,"","","silty mud","with lithic clasts","silty mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7865666666667,147.140198333333,"4518.88"
366,"U1491","C",3,"F","1","W",141,11.01,10.958,28.437,30,"X","1","2016-12-17 13:10:05","AVS","SHLF8451191",103434561,"","matrix-supported, polymictic","conglomerate","with lithic clasts","matrix-supported, polymictic conglomerate with lithic clasts","conglomerate","sedimentary","consolidated","other","HLAPC",15.7865666666667,147.140198333333,"4518.88"
366,"U1491","C",3,"F","1","W",85,10.45,10.418,22.843,6,"X","1","2016-12-17 13:10:05","AVS","SHLF8451191",103434571,"","clast-supported, polymictic","conglomerate","with lithic clasts","clast-supported, polymictic conglomerate with lithic clasts","conglomerate","sedimentary","consolidated","other","HLAPC",15.7865666666667,147.140198333333,"4518.88"
366,"U1491","C",3,"F","3","W",18,12.8,12.682,33.332,17,"X","1","2016-12-17 13:10:05","AVS","SHLF8451251",103434551,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7865666666667,147.140198333333,"4518.88"
366,"U1491","C",5,"F","CC","W",9,18.88,18.88,45.686,44,"X","1","2016-12-17 16:27:37","AVS","SHLF8452441",103436941,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7865666666667,147.140198333333,"4518.88"
366,"U1492","A",1,"H","1","W",62,0.62,0.615,35.896,26,"X","1","2016-12-19 08:47:20","AVS","SHLF8455941",103449851,"","clayey","pebbly mud","","clayey pebbly mud","mud","sedimentary","unconsolidated","clastic","APC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",1,"H","2","W",95,2.46,2.442,49.881,49,"X","1","2016-12-19 09:08:26","AVS","SHLF8455971",103450281,"","clayey","pebbly mud","","clayey pebbly mud","mud","sedimentary","unconsolidated","clastic","APC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",1,"H","4","W",50,5.02,4.983,49.182,16,"X","1","2016-12-19 09:08:26","AVS","SHLF8456031",103450291,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","APC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",2,"H","6","W",25,10.64,10.383,49.182,42,"X","1","2016-12-19 13:24:07","AVS","SHLF8456961",103458261,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",2,"H","9","W",45,14.74,14.282,67.363,34,"X","1","2016-12-19 13:24:07","AVS","SHLF8457051",103458271,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",3,"F","1","W",109,15.99,15.99,62.701,20,"X","1","2016-12-19 16:11:10","AVS","SHLF8458081",103461681,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",3,"F","3","W",81,18.71,18.71,76.454,30,"X","1","2016-12-19 16:11:10","AVS","SHLF8458141",103461671,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",4,"F","2","W",98,21.82,21.82,64.333,26,"X","1","2016-12-19 16:20:50","AVS","SHLF8459181",103461751,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",5,"F","2","W",59,24.69,24.69,80.416,45,"X","1","2016-12-19 18:21:26","AVS","SHLF8460341",103463731,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",5,"F","3","W",60,26.21,26.21,80.649,14,"X","1","2016-12-19 18:21:26","AVS","SHLF8460371",103463741,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",6,"F","CC","W",0,28.09,28.075,81.582,23,"X","1","2016-12-19 23:36:26","AVS","SHLF8461731",103465091,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",7,"F","3","W",0,30.16,30.16,120.741,37,"X","1","2016-12-19 23:42:43","AVS","SHLF8462031",103465101,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",7,"F","4","W",0,31.66,31.66,136.358,21,"X","1","2016-12-19 23:48:04","AVS","SHLF8462061",103466471,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",9,"F","2","W",27,35.37,35.274,48.716,29,"X","1","2016-12-20 13:36:37","AVS","SHLF8464521",103474091,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",9,"F","4","W",42,38.23,37.978,87.642,22,"X","1","2016-12-20 13:36:38","AVS","SHLF8464581",103474101,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","A",9,"F","4","W",19,38,37.761,91.371,24,"X","1","2016-12-20 13:36:37","AVS","SHLF8464581",103474081,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7112916666667,147.176671666667,"3656.58"
366,"U1492","B",1,"H","2","W",37,1.72,1.715,81.582,46,"X","1","2016-12-20 13:36:39","AVS","SHLF8465341",103474121,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.71036,147.176685,"3669.1"
366,"U1492","B",1,"H","5","W",101,4.61,4.597,62.468,23,"X","1","2016-12-20 14:08:43","AVS","SHLF8465431",103474891,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.71036,147.176685,"3669.1"
366,"U1492","B",1,"H","6","W",9,5,4.986,68.762,21,"X","1","2016-12-20 14:08:42","AVS","SHLF8465461",103474881,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.71036,147.176685,"3669.1"
366,"U1492","B",2,"F","1","W",65,7.75,7.75,67.829,27,"X","1","2016-12-20 16:40:13","AVS","SHLF8467311",103479591,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",2,"F","3","W",56,10.66,10.66,91.371,17,"X","1","2016-12-20 16:40:12","AVS","SHLF8467371",103479581,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",3,"F","1","W",118,12.58,12.572,66.897,15,"X","1","2016-12-20 18:40:10","AVS","SHLF8468241",103483661,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",3,"F","3","W",66,15.07,15.045,76.454,20,"X","1","2016-12-20 18:40:10","AVS","SHLF8468301",103483671,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",4,"F","1","W",29,15.99,15.977,46.851,16,"X","1","2016-12-20 23:55:12","AVS","SHLF8469221",103488021,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",4,"F","3","W",22,18.92,18.776,68.528,73,"X","1","2016-12-20 23:48:30","AVS","SHLF8469281",103488001,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",4,"F","4","W",0,19.72,19.54,75.754,15,"X","1","2016-12-20 23:00:37","AVS","SHLF8469311",103487641,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",5,"F","1","W",65,21.05,21.047,69.694,16,"X","1","2016-12-21 06:51:33","AVS","SHLF8470141",103499831,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",5,"F","2","W",35,22.24,22.232,90.439,13,"X","1","2016-12-21 03:43:23","AVS","SHLF8470171",103493121,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",5,"F","3","W",65,24.05,24.034,100.695,19,"X","1","2016-12-21 03:36:25","AVS","SHLF8470201",103493061,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",6,"F","1","W",75,25.85,25.795,99.529,21,"X","1","2016-12-21 03:59:13","AVS","SHLF8471001",103493331,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",6,"F","3","W",40,28.5,28.252,115.38,30,"X","1","2016-12-21 04:06:45","AVS","SHLF8471061",103493481,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",7,"F","1","W",40,30.2,30.2,18.414,21,"X","1","2016-12-21 05:02:39","AVS","SHLF8471821",103494431,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",7,"F","3","W",25,32.52,32.52,64.333,33,"X","1","2016-12-21 05:10:29","AVS","SHLF8471881",103494551,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",8,"F","1","W",32,34.32,34.32,76.454,16,"X","1","2016-12-21 06:09:24","AVS","SHLF8473721",103497001,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",9,"F","1","W",0,35,35,82.281,20,"X","1","2016-12-21 06:37:33","AVS","SHLF8473841",103498611,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",9,"F","3","W",0,37.6,37.535,91.837,21,"X","1","2016-12-21 06:42:31","AVS","SHLF8473901",103498791,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",9,"F","CC","W",17,39.27,39.164,38.46,18,"X","1","2016-12-21 06:47:20","AVS","SHLF8473961",103498921,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",10,"F","1","W",123,40.53,40.485,89.74,16,"X","1","2016-12-21 14:28:09","AVS","SHLF8474751",103504731,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",10,"F","2","W",32,41.12,41.053,99.063,34,"X","1","2016-12-21 14:28:08","AVS","SHLF8474781",103504721,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",10,"F","4","W",63,43.53,43.374,94.635,18,"X","1","2016-12-21 14:28:09","AVS","SHLF8474841",103504741,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",12,"F","1","W",80,45.8,45.798,79.484,29,"X","1","2016-12-21 14:28:13","AVS","SHLF8475961",103504751,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",12,"F","3","W",36,48.04,48.031,109.552,20,"X","1","2016-12-21 14:55:57","AVS","SHLF8476021",103506091,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","B",13,"F","2","W",82,50.82,50.797,108.853,19,"X","1","2016-12-21 14:55:57","AVS","SHLF8476921",103506101,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.71036,147.176685,"3669.1"
366,"U1492","C",1,"H","1","W",57,0.57,0.57,38.46,35,"X","1","2016-12-21 18:10:48","AVS","SHLF8478211",103511721,"","","clayey mud","with lithic clasts","clayey mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",1,"H","2","W",57,2.07,2.07,41.49,22,"X","1","2016-12-21 18:10:47","AVS","SHLF8478241",103511711,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",1,"H","4","W",80,5.28,5.28,50.581,22,"X","1","2016-12-21 18:10:48","AVS","SHLF8478301",103511731,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","APC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",2,"F","1","W",30,6.8,6.778,19.813,25,"X","1","2016-12-21 22:10:23","AVS","SHLF8479611",103516831,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",3,"F","1","W",40,7.4,7.394,34.964,40,"X","1","2016-12-21 22:17:54","AVS","SHLF8480571",103517121,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",3,"F","2","W",25,8.74,8.713,59.671,18,"X","1","2016-12-21 22:24:18","AVS","SHLF8480601",103517161,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",3,"F","CC","W",15,9.29,9.254,40.091,12,"X","1","2016-12-21 22:02:50","AVS","SHLF8480631",103516631,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",4,"F","2","W",40,10.72,10.72,44.986,35,"X","1","2016-12-21 22:56:15","AVS","SHLF8481851",103517831,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",4,"F","3","W",50,12.33,12.33,55.942,38,"X","1","2016-12-21 23:01:48","AVS","SHLF8481881",103517921,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",4,"F","4","W",40,13.53,13.53,50.347,24,"X","1","2016-12-21 23:05:57","AVS","SHLF8481911",103517971,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",5,"F","1","W",105,15.25,15.25,44.287,15,"X","1","2016-12-22 01:00:40","AVS","SHLF8482411",103520521,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",5,"F","2","W",40,16.1,16.1,41.49,36,"X","1","2016-12-22 00:41:31","AVS","SHLF8482441",103519721,"","serpentinite","pebbly mudstone","with lithic clasts","serpentinite pebbly mudstone with lithic clasts","mudstone","sedimentary","consolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",5,"F","2","W",35,16.05,16.05,45.919,21,"X","1","2016-12-22 00:47:15","AVS","SHLF8482441",103519801,"","serpentinite","pebbly mudstone","with lithic clasts","serpentinite pebbly mudstone with lithic clasts","mudstone","sedimentary","consolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",5,"F","3","W",55,17.75,17.75,53.378,27,"X","1","2016-12-22 00:52:36","AVS","SHLF8482471",103520131,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",5,"F","CC","W",10,18.2,18.2,50.114,24,"X","1","2016-12-22 00:56:17","AVS","SHLF8482501",103520211,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",6,"F","2","W",85,20.06,20.06,57.573,16,"X","1","2016-12-22 01:05:07","AVS","SHLF8483551",103520621,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",6,"F","3","W",74,21.47,21.47,54.543,27,"X","1","2016-12-22 01:09:30","AVS","SHLF8483581",103520711,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",6,"F","4","W",42,22.51,22.51,73.19,45,"X","1","2016-12-22 01:13:38","AVS","SHLF8483611",103520791,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",6,"F","CC","W",30,23.19,23.19,39.392,12,"X","1","2016-12-22 01:17:32","AVS","SHLF8483641",103520821,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",8,"F","1","W",75,28.95,28.95,43.588,20,"X","1","2016-12-22 04:23:33","AVS","SHLF8484291",103525261,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",8,"F","2","W",35,30.05,30.05,49.415,31,"X","1","2016-12-22 04:28:23","AVS","SHLF8484321",103525351,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",8,"F","3","W",47,31.67,31.67,42.655,22,"X","1","2016-12-22 04:33:40","AVS","SHLF8484351",103525401,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",8,"F","CC","W",13,32.52,32.52,51.047,17,"X","1","2016-12-22 04:37:57","AVS","SHLF8484381",103525431,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",11,"F","1","W",92,38.52,38.52,22.61,26,"X","1","2016-12-22 05:50:06","AVS","SHLF8486871",103527551,"","serpentinite","breccia/conglomerate","","serpentinite breccia/conglomerate","conglomerate","sedimentary","consolidated","other","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",11,"F","2","W",30,39.4,39.4,54.31,18,"X","1","2016-12-22 05:56:17","AVS","SHLF8486901",103527611,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",11,"F","3","W",40,41,41,60.37,18,"X","1","2016-12-22 06:00:37","AVS","SHLF8486931",103527801,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",11,"F","CC","W",8,41.56,41.56,52.911,16,"X","1","2016-12-22 06:04:25","AVS","SHLF8486961",103527891,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",12,"F","1","W",52,42.82,42.82,48.25,15,"X","1","2016-12-22 11:42:17","AVS","SHLF8487741",103532881,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",12,"F","2","W",34,44.14,44.14,38.693,16,"X","1","2016-12-22 11:42:17","AVS","SHLF8487771",103532871,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",13,"F","2","W",11,48.61,48.61,49.648,16,"X","1","2016-12-22 11:42:18","AVS","SHLF8488281",103532891,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",14,"F","1","W",37,52.07,52.07,21.444,22,"X","1","2016-12-22 13:48:47","AVS","SHLF8489081",103536001,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",14,"F","2","W",17,53.37,53.37,62.468,33,"X","1","2016-12-22 13:48:47","AVS","SHLF8489111",103535991,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",15,"F","1","W",107,57.47,57.47,25.873,38,"X","1","2016-12-22 17:31:28","AVS","SHLF8489571",103539481,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",16,"F","2","W",78,63.37,63.37,42.655,28,"X","1","2016-12-22 18:00:26","AVS","SHLF8490191",103541261,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
